,Date,IPC,Title,Claims,Abstract,Ticker,PatentNumber
1061,2023-10-17,b01d061/22,process control systems and methods for use with filters and filtration processes,32,"systems and methods used to control tangential flow filtration are provided, including control systems and methods for use with connected systems with upstream processing units, such as chromatography processing units, in fluid communication with a tangential flow filtration processing unit. also included are control systems and methods for performing continuous concentration using single-pass tangential flow filtration with permeate flow control.",AMGN,11786866
1062,2023-10-17,g06q030/00,dynamic computer marketplace system and method,18,"systems, methods and apparatuses are disclosed for implementation and management of a dynamic compute and application marketplace. the dynamic computer marketplace system can coordinate access to one or more other computing resources, including on-premises computing resources, external (or off-premises) computing resources or a combination thereof. in various embodiments, the dynamic computer marketplace system advantageously can be used to facilitate inter-provider migration, transparent pricing, and/or competitive pricing, among other things.",AMD,11790435
1063,2023-10-17,g06f012/02,arithmetic logic unit register sequencing,20,"a graphics processing unit (gpu) sequences provision of operands to a set of operand registers, thereby allowing the gpu to share at least one of the operand registers between processing. the gpu includes a plurality of arithmetic logic units (alus) with at least one of the alus configured to perform double precision operations. the gpu further includes a set of operand registers configured to store single precision operands. for a plurality of executing threads that request double precision operations, the gpu stores the corresponding operands at the operand registers. over a plurality of execution cycles, the gpu sequences transfer of operands from the set of operand registers to a designated double precision operand register. during each execution cycle, the double-precision alu executes a double precision operation using the operand stored at the double precision operand register.",AMD,11789732
1064,2023-10-17,g06f009/30,padded vectorization with compile time known masks,16,"a computing system includes a processing unit and a memory storing instructions that, when executed by the processor, cause the processor to receive program source code in a compiler, identify in the program source code a set of operations for vectorizing, where each operation in the set of operations specifies a set of one or more operands, in response to identifying the set of operations, vectorize the set of operations by, based on the number of operations in the set of operations and a total number of lanes in a first vector register, generating a mask indicating a first unmasked lane and a first masked lane in the first vector register, based on the mask, generating a set of one or more instructions for loading into the first unmasked lane a first operand of a first operation of the set of operations, and loading the first operand into the first masked lane.",AMD,11789734
1065,2023-10-17,g06t015/00,multi-accelerator compute dispatch,17,"techniques for executing computing work by a plurality of chiplets are provided. the techniques include assigning workgroups of a kernel dispatch packet to the chiplets; by each chiplet, executing the workgroups assigned to that chiplet; for each chiplet, upon completion of all workgroups assigned to that chiplet for the kernel dispatch packet, notifying the other chiplets of such completion; and upon completion of all workgroups of the kernel dispatch packet, notifying a client of such completion and proceeding to a subsequent kernel dispatch packet.",AMD,11790590
1066,2023-10-17,g01r031/3177,split-scan sense amplifier flip-flop,20,"a method includes generating a functional clock signal, a scan clock signal, and a delayed clock signal based on a control clock signal and a scan enable signal. the method includes precharging or predischarging a differential pair of nodes in a first latch using the delayed clock signal and a voltage on a first power supply node and controlling a second latch using the delayed clock signal. the method includes latching data input by the first latch using the functional clock signal in a functional mode of operation and latching scan data by the first latch using the scan clock signal in a scan mode of operation.",AMD,11789075
1067,2023-10-17,g06f003/00,dynamic random-access memory (dram) phase training update,29,"a phase training update circuit operates during a self-refresh cycle of a memory to perform a phase training update on individual bit lanes. the phase training update circuit adjusts a bit lane transmit phase offset forward a designated number of phase steps, transmits a training pattern, and determines a first number of errors in the transmission. it also adjusts the bit lane transmit phase offset backward the designated number of phase steps, transmits the training pattern, and determines a second number of errors in the transmission. responsive to a difference between the first number of errors and the second number of errors, the phase training update circuits adjusts a center phase position for the bit lane transmit phase offset of the selected bit lane.",AMD,11789620
1068,2023-10-17,g11c029/38,methods and devices for testing multiple memory configurations,20,"methods, devices, and systems for testing a number of combinations of memory in a computer system. a modular memory device is installed in a memory channel in communication with a processor. the modular memory device includes a number of memory storage devices. the number of memory storage devices include a number of pins. for each of a number of subsets of the number of memory storage devices, a subset of the number of memory storage devices is selected, each pin of a subset of the number of pins which do not correspond to the subset of the number of memory storage devices is configured with a termination impedance, and the subset of the number of memory storage devices is tested.",AMD,11791008
1069,2023-10-17,g06f003/06,efficient and low latency memory access scheduling,17,"a memory controller includes a command queue that receives and stores decoded memory commands and information related thereto including information indicating a type, a priority, an age, and a region of a memory system for a corresponding decoded memory command, and an arbiter coupled to the command queue and picks selected decoded memory commands among the decoded memory commands from the command queue for dispatch to the memory system by comparing the priority and the age for decoded memory commands having a first type. the arbiter detects when the command queue receives a decoded memory command of a second type opposite to said first type that accesses a first memory region of the memory system, and in response performs at least one pre-work action that reduces a latency of the decoded memory command of the second type.",AMD,11789655
1070,2023-10-17,g06t015/06,ray-tracing multi-sample anti-aliasing,22,"a technique for performing a ray tracing operation for a ray is provided. the method includes performing one or more ray-box intersection tests for the ray against one or more bounding boxes of a bounding volume hierarchy to eliminate one or more nodes of the bounding volume hierarchy from consideration, for one or more triangles of the bounding volume hierarchy that are not eliminated by the one or more ray-box intersection tests, performing one or more ray-triangle intersection tests utilizing samples displaced from a centroid position of the ray, and invoking one or more shaders of a ray tracing pipeline for the samples based on results of the ray-triangle intersection tests.",AMD,11790593
1071,2023-10-17,f16h003/66,multi-speed planetary transmission,27,"a multi-speed transmission including a plurality of planetary gearsets and a plurality of selective couplers to achieve at least ten forward speed ratios is disclosed. the plurality of planetary gearsets may include a first planetary gearset, a second planetary gearset, a third planetary gearset, and a fourth planetary gearset. the plurality of selective couplers may include a number of clutches and a number of brakes. the multi-speed transmission may have four planetary gearsets and seven selective couplers. the seven selective couplers may include three clutches and four brakes.",ALSN,11788608
1072,2023-10-17,b60k001/02,component alignment for a multiple motor mixed-speed continuous power transmission,21,"an electric powertrain includes a first electric motor that has an uninterrupted connection with a drive shaft of a vehicle. the electric powertrain further includes a second electric motor that has an interruptible connection with the drive shaft. in one form, this interruptible connection includes a clutch. the electric powertrain further includes a first gear train in the form of a first planetary gear and a second gear train in the form of a second planetary gear. to provide a compact configuration, the first electric motor and second electric motor are arranged in a longitudinal orientation with the drive shaft.",ALSN,11787281
1073,2023-10-17,c07k014/715,chimeric cytokine receptors bearing a pd-1 ectodomain,33,"provided herein are pd-1 chimeric cytokine receptors. when present on chimeric antigen receptor (car)-bearing immune cells, such receptors allow for increased immune cell activation, proliferation, persistence, and/or potency, when engaged with pd-1 ligands or activation with an anti-pd-1 antibody. also provided are methods of making and using the chimeric cytokine receptors described herein.",ALLO,11786553
1074,2023-10-17,a61k031/47,ophthalmic formulations and uses thereof,23,"the present invention provides a reproxalap ophthalmic solution, and methods of using the same for treating a disease or disorder such as allergic conjunctivitis.",ALDX,11786518
1075,2023-10-17,g06t011/60,systems and methods for providing vision simulation for pseudophakic patients,13,"systems and methods are presented for providing a vision simulation of a patient who has an eye condition. a composite image representing a real-world scene is obtained. the composite image includes multiple image layers, where each image layer represents objects that are at a particular viewing distance in the real-world scene. a first eye model representing the eye optics of the patient is generated. a second eye model representing the eye optics of a viewer is generated. the second eye model is modified by performing a mathematical function. a simulated image representing the vision of the patient is generated by convolving the first eye model and the modified second eye model with the composite image. in some embodiments, a tone mapping algorithm may also be applied to the simulated image to simulate a nighttime scene.",ALC,11790582
1076,2023-10-17,h04n009/64,warm white light illumination and digital image processing of digital images during microsurgery,20,"a method for enhancing digital images during a microsurgery, e.g., an eye surgery, includes collecting digital images of target anatomy using a digital camera as the target anatomy is illuminated by warm white light. the method includes identifying, via a processor in communication with the digital camera, a predetermined stage of the microsurgery. within the images, the processor digitally isolates a first pixel region, e.g., a pupil pixel region, from a second pixel region, e.g., an iris pixel region, and adjusts a characteristic of constituent pixels thereof. the method, possibly recorded as instructions in a computer-readable medium, may be used to enhance a red reflex at predetermined stages of an eye surgery. a system includes a lighting source for emitting warm white light having a color temperature of less than about 4000° k, the camera, and the processor.",ALC,11792376
1077,2023-10-17,a61b003/12,instant eye gaze calibration systems and methods,18,"systems and methods for initializing and calibrating an eye tracking system include an eye tracker configured to capture a first image of an eye from a first location and a second image of the eye from a second location, and a control processor configured to detect a first plurality of eye characteristics from the first image, the eye characteristics having first corresponding image coordinates, detect a second plurality of eye characteristics from the second image, the eye characteristics having second corresponding image coordinates, and determine a calibration offset and a calibration gain. the control processor may be further configured to determine an eye fixation position and orientation relative to an optical axis of the eye tracker based at least in part on the first corresponding image coordinates and/or the second corresponding image coordinates.",ALC,11786119
1078,2023-10-17,a61f002/16,haptic optic management system utilizing a squid clip,20,"systems, methods, and devices for inserting an intraocular lens (iol) assembly into an eye may be provided. in an exemplary aspect, the present disclosure is directed to a haptic optic management system. the haptic optic management system may include a housing. the haptic optic management system may further include a plate, wherein the plate is disposed within the housing. the haptic optic management system may further include a clip that engages the plate in the housing, wherein the clip comprises a clip body and a plurality of legs that extend from the clip body.",ALC,11786361
1079,2023-10-17,a61f002/16,stable iol base design to support second optic,11,an intraocular lens (iol) configured to support a first optic for functioning as a single lens iol and configured to support a second optic for functioning as a dual optic iol. the base includes a first optic for providing a base power. a recess in an anterior rim of the base is configured for positioning a radial extension of a second optic. the geometry of the recess is configured to securely couple to the radial extension to prevent rotation of the second optic relative to the base and prevent tilting of the second optic relative to an optic axis.,ALC,11786362
1080,2023-10-17,a61f009/007,glaucoma treatment device,19,methods and devices are adapted for implanting into the eye. an incision is formed in the cornea of the eye and a shunt is inserted through the incision into the anterior chamber of the eye. the shunt includes a fluid passageway. the shunt is passed along a pathway from the anterior chamber through the scleral spur of the eye into the suprachoroidal space and positioned in a first position such that a first portion of the fluid passageway communicates with the anterior chamber and a second portion of the fluid passageway communicates with the suprachoroidal space to provide a fluid passageway between the suprachoroidal space and the anterior chamber.,ALC,11786402
1081,2023-10-17,h04l009/06,concurrent transaction processing in a high performance distributed system of record,9,"a distributed ledger and transaction computing network fabric over which large numbers of transactions are processed concurrently in a scalable, reliable, secure and efficient manner. the computing network fabric or “core” is configured to support a distributed blockchain network that organizes data in a manner that allows communication, processing and storage of blocks of the chain to be performed concurrently, with little synchronization, at very high performance and low latency, even when the transactions themselves originate from distant sources. this data organization relies on segmenting a transaction space within autonomous but cooperating computing nodes that are configured as a processing mesh. the nodes operate on blocks independently from one another while still maintaining a consistent and logically-complete view of the blockchain as a whole. safe and performant transaction processing is provided using an optimistic concurrently control that includes a collision detection and undo mechanism.",AKAM,11791982
1082,2023-10-17,h04l065/80,real-time message delivery and update service in a proxy server network,12,"this patent document describes technology for providing real-time messaging and entity update services in a distributed proxy server network, such as a cdn. uses include distributing real-time notifications about updates to data stored in and delivered by the network, with both high efficiency and locality of latency. the technology can be integrated into conventional caching proxy servers providing http services, thereby leveraging their existing footprint in the internet, their existing overlay network topologies and architectures, and their integration with existing traffic management components.",AKAM,11792295
1083,2023-10-17,g06q030/00,method and apparatus for group purchasing using a historical price in an e-commerce environment,16,"the method and system are directed at providing group purchasing at a historical price in an e-commerce environment. a user may select a price that a price at which a produce previous sold, seen as the historical price. this price may then be used to generate an online purchasing campaign that other user may join. the purchasing campaign is user or consumer driver rather than merchant driven.",AFRM,11790419
1084,2023-10-17,g05b019/4155,computer aided generative design with tool size control to facilitate 2.5-axis subtractive manufacturing processes,45,"methods, systems, and apparatus, including medium-encoded computer program products, for computer aided design of physical structures include: obtaining a density-based representation of a modeled object, the density-based representation comprising multiple different subsets of elements, each subset having a starting element at a milling depth, which is one of three or more milling depths for three or more corresponding discrete layers that are each perpendicular to a milling direction for the modeled object; and reassigning milling depths of at least a portion of the multiple different subsets of elements, the reassigning for a current starting element in a current layer for an element subset comprising moving the milling depth for the element subset of the current starting element when an angular difference between other starting elements, which are associated with the current starting element and are located in a different layer, meets or exceeds a threshold value.",ADSK,11789429
1085,2023-10-17,g05f003/16,bias current with hybrid temperature profile,18,"aspects of the present disclosure include a hybrid circuit, including a first current sink configured to sink a zero temperature coefficient (ztc) current, a second current sink configured to sink a positive temperature coefficient (ptc) current, a first transistor configured to provide a first current, a second transistor configured to provide a second current, a third transistor configured to provide a third current mirroring the ztc current, a fourth transistor configured to provide a sum current of the first current and the third current, and a current mirror configured provide a hybrid current mirroring the sum current.",ADI,11789477
1086,2023-10-17,h03f003/16,thermal temperature sensors for power amplifiers,20,"thermal temperature sensors for power amplifiers are provided herein. in certain implementations, a semiconductor die includes a compound semiconductor substrate, and a power amplifier including a plurality of field-effect transistors (fets) configured to amplify a radio frequency (rf) signal. the plurality of fets are arranged on the compound semiconductor substrate as a transistor array. the semiconductor die further includes a semiconductor resistor configured to generate a signal indicative of a temperature of the transistor array. the semiconductor resistor is located adjacent to one end of the transistor array.",ADI,11791775
1087,2023-10-17,g01n015/06,compact optical smoke detector system and apparatus,12,"device for optically detecting smoke and implementing thereof. apparatus and methods for detecting the presence of smoke in a small, long-lasting smoke detector are disclosed. specifically, the present disclosure shows how to build a very compact housing around the smoke detector while keeping the reflections from the housing structure to a very low value while satisfying all the other peripheral needs of fast response to smoke and preventing ambient light. this allows very small measurements of light scattering of the smoke particles to be reliable in a device resistant to the negative effects of dust.",ADI,11788942
1088,2023-10-17,g06q030/0201,bayesian estimation of the effect of aggregate advertising on web metrics,13,"a method, apparatus, and non-transitory computer readable medium for data analytics are described. embodiments of the method, apparatus, and non-transitory computer readable medium include monitoring online activity corresponding to a plurality of users; receiving aggregate marketing data for a marketing activity; identifying online activity data for a time period corresponding to the marketing activity based on the monitoring; generating a regression model based on the aggregate marketing data and the online activity data using bayesian regression, wherein the regression model represents a relationship between the marketing activity and the online activity, comprises a time effect coefficient, and is based on a prior distribution of the time effect coefficient that decays to zero as time increases; and estimating a treatment effect for the marketing activity on the online activity based on the regression model, wherein the treatment effect comprises a rate of effect decay.",ADBE,11790379
1089,2023-10-17,g06t011/60,transferring hairstyles between portrait images utilizing deep latent representations,20,"the disclosure describes one or more embodiments of systems, methods, and non-transitory computer-readable media that generate a transferred hairstyle image that depicts a person from a source image having a hairstyle from a target image. for example, the disclosed systems utilize a face-generative neural network to project the source and target images into latent vectors. in addition, in some embodiments, the disclosed systems quantify (or identify) activation values that control hair features for the projected latent vectors of the target and source image. furthermore, in some instances, the disclosed systems selectively combine (e.g., via splicing) the projected latent vectors of the target and source image to generate a hairstyle-transfer latent vector by using the quantified activation values. then, in one or more embodiments, the disclosed systems generate a transferred hairstyle image that depicts the person from the source image having the hairstyle from the target image by synthesizing the hairstyle-transfer latent vector.",ADBE,11790581
1090,2023-10-17,g06k009/00,resource-aware training for neural networks,20,"in implementations of resource-aware training for neural network, one or more computing devices of a system implement an architecture optimization module for monitoring parameter utilization while training a neural network. dead neurons of the neural network are identified as having activation scales less than a threshold. neurons with activation scales greater than or equal to the threshold are identified as survived neurons. the dead neurons are converted to reborn neurons by adding the dead neurons to layers of the neural network having the survived neurons. the reborn neurons are prevented from connecting to the survived neurons for training the reborn neurons.",ADBE,11790234
1091,2023-10-17,g06f018/22,auto-tags with object detection and crops,19,"systems and methods for image tagging are described. in some embodiments, images with problematic tags are identified after applying an auto-tagger. the images with problematic tags are then sent to an object detection network. in some cases, the object detection network is trained using a training set selected to improve detection of objects associated with the problematic tags. the output of the object detection network can be merged with the output of the auto-tagger to provide a combined image tagging output. in some cases, the output of the object detection network also includes a bounding box, which can be used to crop the image around a relevant object so that the auto-tagger can be reapplied to a portion of the image.",ADBE,11790045
1092,2023-10-17,b64d027/24,vertical takeoff and landing aircraft electric engine configuration,55,"an electric propulsion system for a vertical takeoff-and-landing aircraft having an inverter assembly, a gearbox assembly, an electric motor assembly. the inverter assembly, the gearbox assembly, and the electric motor assembly may be substantially aligned along an axis. the inverter assembly, a gearbox assembly, and electric motor assembly may each abut at least one of the others. the electric engine may use a liquid, such as oil, for cooling and lubricating components of the inverter assembly, gearbox assembly, and electric motor assembly. further, the electric engine may use volumes of oil for cooling and lubricating components below a threshold volume so that the electric engines do not require a fire protective barrier.",ACHR,11787551
1093,2023-10-17,c07h021/02,lipid formulations for delivery of therapeutic agents,17,"the present invention provides novel, serum-stable lipid particles comprising one or more active agents or therapeutic agents, methods of making the lipid particles, and methods of delivering and/or administering the lipid particles. more particularly, the present invention provides serum-stable nucleic acid-lipid particles (snalp) comprising a nucleic acid (e.g., one or more interfering rna molecules), methods of making the snalp, and methods of delivering and/or administering the snalp (e.g., for the treatment of cancer). in particular embodiments, the present invention provides tumor-directed lipid particles that preferentially target solid tumors. the tumor-directed formulations of the present invention are capable of preferentially delivering a payload such as a nucleic acid to cells of solid tumors compared to non-cancerous cells.",ABUS,11786598
1094,2023-10-17,a23l033/12,"liquid nutritional compositions containing oxidizable fish oil, rosmarinic acid, and ferric iron",22,"liquid nutritional compositions have an off-white color with a hunter l value not less than 68, and comprise (a) a protein; (b) a carbohydrate; (c) an oxidizable fish oil containing an omega-3 polyunsaturated fatty acid; (d) rosmarinic acid; and (e) ferric iron comprising ferric orthophosphate and/or ferric pyrophosphate. the liquid nutritional compositions exhibit reduced off-flavors and aromas typically encountered in compositions including fish oil.",ABT,11785974
1095,2023-10-17,a61k031/4725,apoptosis-inducing agents for the treatment of cancer and immune and autoimmune diseases,5,"disclosed are compounds which inhibit the activity of anti-apoptotic bcl-xl proteins, compositions containing the compounds and methods of treating diseases during which is expressed anti-apoptotic bcl-xl protein.",ABBV,11786519
1096,2023-10-17,a61k031/4985,"processes for the preparation of (3s,4r)-3-ethyl-4-(3h-imidazo[1,2-a]pyrrolo[2,3-e]-pyrazin-8-yl)-n-(2,2,2-trifluoroethyl)pyrrolidine-1-carboxamide and solid state forms thereof",10,"the present disclosure relates to processes for preparing (3s,4r)-3-ethyl-4-(3h-imidazo[1,2-a]pyrrolo[2,3-e]pyrazin-8-yl)-n-(2,2,2-trifluoroethyl)pyrrolidine-1-carboxamide, solid state forms thereof, and corresponding pharmaceutical compositions, methods of treatment (including treatment of rheumatoid arthritis), kits, methods of synthesis, and products-by-process.",ABBV,11787815
1097,2023-10-17,h04n023/65,video monitoring using a hierarchical combination of camera sensors,20,"an apparatus includes a primary camera sensor configured to capture images having a first resolution, a primary processing circuit configured to process images captured by the primary camera sensor, a secondary camera sensor configured to capture images having a second resolution, and a secondary processing circuit configured to process images captured by the secondary camera sensor. in response to a determination that a particular object of interest is included in a particular image, the secondary processing circuit may be further configured to cause the primary processing circuit and the primary camera sensor to exit a reduced power mode. the primary camera sensor may be further configured, in response to the exiting, to capture a different image. the primary processing circuit may also be configured to process the different image to validate the particular object of interest.",AAPL,11792507
1098,2023-10-17,h04b001/38,housing features of an electronic device,14,"an enclosure and a method for forming an enclosure are disclosed. the enclosure may be formed from metal, such as aluminum, and further include a non-metal portion allowing for transmission and receipt of electromagnetic waves. the non-metal portion may be interlocked to the enclosure and in particular, to a region within the enclosure including a first material having a relatively high strength and stiffness compared to the non-metal portion. interlocking means may include forming dovetail cuts into the enclosure to receive the non-metal portion, a hole or cavity drilled into the enclosure which includes internal threads, and a rod inserted into the first material to provide a tension to the non-metal portion. methods of assembling internal components using anodization are also disclosed.",AAPL,11792309
1099,2023-10-17,h04l005/00,methods and devices for radio resource allocation,20,"a method of allocating radio resources includes identifying a first grouping of terminal devices and a second grouping of terminal devices based on reporting information that indicates terminal device positions, selecting first radio resources and second radio resources based on a distance between the first grouping and the second grouping, and assigning the first radio resources to the first grouping and assigning the second radio resources to the second grouping.",AAPL,11791958
1100,2023-10-17,h04l001/08,dynamic redundancy for multimedia content,20,"a device implementing dynamic redundancy may include at least one processor configured to receive, from another device, packet reception data corresponding to video data previously provided for transmission from the device to the other device and determine, based at least in part on the packet reception data, an amount of redundancy to apply to video data provided for transmission to the other device. the at least one processor may be further configured to determine, based at least in part on the amount of redundancy, an encoding scheme for applying the redundancy to the video data. the at least one processor may be further configured to apply the amount of redundancy to the video data based at least in part on the encoding scheme to generate redundant data items and provide the video data and the redundant data items for transmission to the other device.",AAPL,11791939
1101,2023-10-17,h04b017/10,systems and methods for testing multiple mmwave antennas,19,"a testing system may include a test electronic device having a test antenna disposed in a first signal path of a first antenna array of an electronic device. the test antenna may receive a first signal from the first antenna array. the testing system may also include a reflector disposed in a second signal path of a second antenna array of the electronic device. the reflector may reflect a second signal from the second antenna array to the test antenna. the reflector may include a flat, parabolic, or elliptical curvature that reflects a radio frequency signal emitted by the second antenna array to the test antenna.",AAPL,11791908
1102,2023-10-17,h04b001/52,methods and transceivers for self-interference mitigation,20,"the present disclosure relates to a transceiver comprising a transmitter with transformation circuitry configured to transform a frequency-domain transmit symbol from frequency domain to time domain to generate a time-domain transmit signal, a receiver with inverse transformation circuitry configured to transform a time-domain receive signal from time domain to frequency domain to generate a frequency-domain receive symbol, and self-interference cancellation circuitry configured to modify the frequency-domain receive symbol based on at least one frequency-domain transmit symbol and a frequency-domain crosstalk channel estimate of a crosstalk channel between the transmitter and the receiver.",AAPL,11791861
1103,2023-10-17,h04n023/68,flex circuit arrangements for camera with sensor shift actuation,20,"various embodiments include flex circuit arrangements for a camera with sensor shift actuation. some embodiments include a flexure-circuit hybrid structure. some embodiments include an actuation-module flex circuit hybrid structure. in some embodiments, the hybrid structures may include different portions that share multiple layers of a plurality of stacked layers. in some embodiments, one portion of a hybrid structure may include one or more layers that are different from the layers in another portion of the hybrid structure.",AAPL,11792516
1104,2023-10-17,g09g005/10,backlight reconstruction and compensation,20,a processor or other circuitry may obtain emissive element strength information for an array of emissive elements of an electronic display. the processor or other circuitry may reconstruct backlight information at multiple locations within the electronic display. the processor or other circuitry also compensates display of image data based at least in part on the reconstructed backlight information.,AAPL,11790870
1105,2023-10-17,g08b006/00,semantic framework for variable haptic output,36,"an electronic device, in response to detecting occurrence of a first condition at the device, generates a first alert that corresponds to a respective application in a first class of applications, the first alert including: a first haptic component and a first audio component composed from an audio waveform that is designated for use by the respective application in the first class of applications. in response to detecting occurrence of a second condition at the device, the device generates a second alert that corresponds to a respective application in a second class of applications different from the first class of applications, the second alert including: a second haptic component and a second audio component composed from an audio waveform that is designated for use by applications in the second class of applications.",AAPL,11790739
1106,2023-10-17,g06t015/00,computer-generated reality recorder,24,"implementations of the subject technology provides analyzing a recording of content. the subject technology generates metadata information based at least in part on the analyzing. the subject technology identifies, based at least in part on at least one of a user preference or a detected event, a region of interest or an object of interest in the recording of content. based at least in part on the identified region of interest or object of interest, the subject technology generates a modified version of the recording of content. further, the subject technology stores the modified version of the recording of content for subsequent playback on an electronic device.",AAPL,11790653
1107,2023-10-17,g06t019/00,immersive virtual display,20,a vr system for vehicles that may implement methods that address problems with vehicles in motion that may result in motion sickness for passengers. the vr system may provide virtual views that match visual cues with the physical motions that a passenger experiences. the vr system may provide immersive vr experiences by replacing the view of the real world with virtual environments. active vehicle systems and/or vehicle control systems may be integrated with the vr system to provide physical effects with the virtual experiences. the virtual environments may be altered to accommodate a passenger upon determining that the passenger is prone to or is exhibiting signs of motion sickness.,AAPL,11790616
1108,2023-10-17,h04w004/00,uplink transmission for dual active protocol stack handover,17,"apparatuses, systems, and methods for performing uplink transmissions during a dual active protocol stack handover. a wireless device may determine a propagation delay between the wireless device and each of a source cell and a target cell of a dual active protocol stack handover by the wireless device. the wireless device may provide an indication to the source cell of the propagation delay between the wireless device and the source cell, the propagation delay between the wireless device and the target cell, and a propagation delay difference handling capability of the wireless device. the cellular base station that provides the source cell may determine a time division multiplexing pattern for uplink communication for the wireless device during the dual active protocol stack handover based at least in part on the information provided by the wireless device.",AAPL,11792706
1109,2023-10-17,h04w048/18,network slice customer (nsc) service id and user equipment (ue) route selection policy for network slice as a service,20,"a network device or component such as an access node (an) can operate to provide a request to obtain a network slice of a network slice as a service (nsaas) to provide a communication service on the network slice for an end-user device. in response to obtaining the network slice, a network slice customer (nsc) service identity (id) associated with the network slice can be determined and provided for a communication service for an application by the end-user device or user equipment (ue). the request can be processed at a network slice provider (nsp) component, in which the network slice can be assigned to the nsc in response to the request by the nsc. the nsp further provides a user equipment (ue) route selection policy (ursp) comprising a traffic descriptor that includes the nsc service id to the nsc.",AAPL,11792725
1110,2023-10-17,h04l029/06,ethernet header compression,18,"disclosed are methods, systems, apparatus, and computer programs for compressing an ethernet packet. in one aspect, a method involves mapping a portion of the ethernet packet to a connection identity to compress the ethernet packet. additionally, the method involves encoding, in a user plane protocol stack layer, the connection identity in a data structure for transmission.",AAPL,11792302
1111,2023-10-17,g02b027/01,head-mounted device with pivoting connectors,21,"a head-mounted device includes a device housing and a headband that is configured to support the device housing with respect to the user. a first connector part is connected to the headband, wherein the first connector part includes a first electrical connector portion. a second connector part is connected to the device housing, wherein the second connector part includes a second electrical connector portion. the first connector part and the second connector part are movable between a connected position, in which the first electrical connector portion is in engagement with the second electrical connector portion, and a disconnected position, in which the first connector part is spaced from the second connector part and the first electrical connector portion is not in engagement with the second electrical connector portion. the headband is able to rotate with respect to the device housing in the connected position.",AAPL,11789276
1112,2023-10-17,g06f016/29,labeling a significant location based on contextual data,20,"computer-implemented methods, computer-readable storage media storing instructions and computer systems for labeling significant locations based on contextual data can be implemented to perform operations that include determining a location of a computing device, and determining a label for the determined location based on contextual data associated with the significant location. the location can be a significant location that has meaning to a user of the device.",AAPL,11788858
1113,2023-10-17,h04w048/18,network slice configuration for device to device communication,20,"systems, methods, and processors are provided for flexibly configuring network slices in device to device communication. in one example, a baseband processor for a relay user equipment (ue) is configured to cause the ue to receive a ue route selection policy (ursp) from a network. the ursp includes respective ursp rules for routing ue traffic through respective network slices to the network. a first ursp rule indicates whether an associated first network slice is designated for remote ue traffic, relay ue traffic, or both remote ue traffic and relay ue traffic. the baseband processor is configured to cause the ue to establish a device to device (d2d) connection with a remote ue to relay remote ue traffic from the remote ue to a base station and assign the remote ue traffic to at least one network slice based on the ursp.",AAPL,11792726
1114,2023-10-17,g01c021/34,user interfaces for customized navigation routes,18,"in some embodiments, an electronic device displays suggested routes based on the characteristics of respective vehicles. in some embodiments, an electronic device receives data for respective vehicles from a source external to the electronic device. in some embodiments, an electronic device anonymizes a vehicle identifier and determines customized suggested routes using the anonymized vehicle identifier.",AAPL,11788851
1115,2023-10-17,g01b009/02,self-mixing interferometry sensors used to sense vibration of a structural or housing component defining an exterior surface of a device,16,"a device includes an electronic display, a cover through which the electronic display projects an image, and an array of smi sensors. the array of smi sensors is positioned on a same side of the cover as the electronic display. each smi sensor is configured to emit electromagnetic radiation toward a respective portion of: an interior surface of the cover, or a surface of a component of the device attached to the cover; and generate a respective smi output including information indicative of vibration of the respective portion of the cover or the component. the device also includes circuitry configured to characterize a vibratory waveform impinging on the device. the vibratory waveform is characterized using at least two of the smi outputs.",AAPL,11788830
1116,2023-10-17,h02j050/12,inductive power transmitter,20,"an inductive power transmitter comprising: a converter configured to generate at least two object detection signals at substantially different frequencies, at least one transmitting coil configured to generate a magnetic field based on the object detection signals, and a controller configured to determine or measure circuit parameter(s) in relation to the coil to determine the inductance of the coil at each of the frequencies, and determine whether and/or what kind of object is present depending on a change in inductance between each of the frequencies.",AAPL,11791659
1117,2023-10-17,h04w052/36,electronic devices with time domain radio-frequency exposure averaging,20,"an electronic device may include a radio that generates a first maximum power based on a radio-frequency exposure (rfe) budget. the radio may transmit signals subject to the first maximum power during a subperiod of an averaging period and may generate an instantaneous rfe metric value based on an antenna coefficient and the conducted transmit power of the antenna during the subperiod. the radio may generate a consumed rfe value by averaging the instantaneous rfe metric value with previous instantaneous rfe values from the averaging period, may generate a remaining budget based on the consumed rfe value, may generate a second maximum transmit power based on the remaining budget, and may transmit signals during a subsequent subperiod subject to the second maximum power. time-averaging the rfe metric may serve to optimize performance of the radio relative to scenarios where the radio performs time-averaging of conducted tx power.",AAPL,11792747
1118,2023-10-17,h04w076/28,frequency offset delta tracking for nr connected mode discontinuous reception carrier aggregation,20,"systems and methods are provided for a user equipment (ue) to perform frequency offset (fo) delta tracking. for an anchor component carrier (cc), the ue wakes up to perform tracking updates on a plurality of successive drx cycles. for the non-anchor cc, the ue determines a minimum update interval δt upd , and schedules wake-ups on a first subset of the plurality of successive drx cycles based on the minimum update interval δt upd . for the first subset of the plurality of successive drx cycles with scheduled wake-ups, the ue performs the tracking updates on the non-anchor cc and updates an fo delta between the anchor cc and the non-anchor cc. for a second subset of the plurality of successive drx cycles without the scheduled wake-ups on the non-anchor cc, the ue applies the fo delta to correct for a frequency error.",AAPL,11792881
