,Date,IPC,Title,Claims,Abstract,Ticker,PatentNumber
892,2023-10-10,g01s005/02,detection device,20,a detection device includes at least one detection module communicatively coupled with a communication device. the detection module includes a controller circuit communicatively coupled with a first antenna. the first antenna receives first electromagnetic signals from a first plurality of antennae located within an interior of a first vehicle. the first antenna receives second electromagnetic signals from a second plurality of antennae located and within an interior of a second vehicle. the controller circuit determines a position of the communication device within the interior of the first vehicle relative to locations of the first plurality of antennae based on the first electromagnetic signals received by the first antenna. the controller circuit determines a position of the communication device within the interior of the second vehicle relative to locations of the second plurality of antennae based on the second electromagnetic signals received by the first antenna.,APTV,11782122
893,2023-10-10,b60w030/12,lateral acceleration control for autonomous driving,18,"a method of determining a target lateral acceleration of a vehicle for use in autonomous control of the vehicle to drive along a road, comprising: evaluating each of a plurality of scalar velocity functions at a plurality of key lateral positions predefined with respect to a model of the road to generate a respective set of scalar velocity values; combining the velocity values calculated for each key lateral position to generate a respective target lateral velocity value, the velocity values calculated for each of the key lateral positions being combined by adding the greatest of zero and the velocity values, to the smallest of zero and the velocity values; generating a lateral velocity field by interpolating between the target lateral velocity values; and determining the target lateral acceleration of the vehicle using the lateral velocity field and a measured lateral velocity of the vehicle.",APTV,11780461
894,2023-10-10,h01l023/31,semiconductor package having thin substrate and method of making the same,18,"a semiconductor package comprises a semiconductor substrate, a first metal layer, an adhesive layer, a second metal layer, a rigid supporting layer, and a plurality of contact pads. a thickness of the semiconductor substrate is equal to or less than 50 microns. a thickness of the rigid supporting layer is larger than the thickness of the semiconductor substrate. a thickness of the second metal layer is larger than a thickness of the first metal layer. a method comprises the steps of providing a device wafer; providing a supporting wafer; attaching the supporting wafer to the device wafer via an adhesive layer; and applying a singulaton process so as to form a plurality of semiconductor packages.",AOSL,11784141
895,2023-10-10,h04l045/42,route control techniques,17,"embodiments described herein relate to techniques for route control. the techniques may include obtaining, by a routing information base (rib) agent, a route policy for performing a route action; receiving, by the rib agent, a route from a routing protocol; analyzing, by the rib agent, the route using to make a determination about whether to perform the route action; and performing, by the rib agent, the route action based on the determination. route actions may include actions relating to route modification, route redistribution, modifications of various attributes of a route, etc.",ANET,11784921
896,2023-10-10,h04l041/0823,network device supporting multiple operating systems to enable optimized use of network device hardware,20,"a method for managing a network device that includes a network operating system (nos) and a third-party network operating system (3pnos) includes detecting a 3pnos state change in a 3pnos database managed by the 3pnos, translating the 3pnos state change into a network device state change, storing the network device state change in a state database managed by the nos, in response to the storing: detecting a change in the state database by a nos agent executing in the nos, initiating, in response to detecting the change in the state database, an update to hardware on the network device by the nos, wherein the 3pnos does not directly manage the hardware.",ANET,11784878
897,2023-10-10,h01m004/485,"stabilized, prelithiated silicon oxide particles for lithium ion battery anodes",14,"although silicon-oxide based particles have stable capacity and high cycling efficiency as anode active material, they are known to suffer significant capacity loss during the first battery cycles. the addition of lithium silicate may help to mitigate the initial capacity loss, but it has been difficult to produce such anodes. during battery manufacture cell components are exposed to water, and lithium silicate is water soluble. as lithium silicate dissolves, the ph of the water increases, which can etch silicon, degrading the anode active material. such degradation can be mitigated by doping lithium silicate with multivalent elements or by converting some silicon to metal silicide before water processing. doping of lithium silicate makes it less soluble in water. and metal silicide is not as easily etched as silicon. while retaining the excellent capacity and stability of silicon-oxide based material, these methods and the structures they produce have been shown to increase the effective energy density of batteries that employ such structures by offsetting capacity loss in the first cycles.",AMPX,11784307
898,2023-10-10,g06f012/128,home agent based cache transfer acceleration scheme,20,"systems, apparatuses, and methods for implementing a speculative probe mechanism are disclosed. a system includes at least multiple processing nodes, a probe filter, and a coherent slave. the coherent slave includes an early probe cache to cache recent lookups to the probe filter. the early probe cache includes entries for regions of memory, wherein a region includes a plurality of cache lines. the coherent slave performs parallel lookups to the probe filter and the early probe cache responsive to receiving a memory request. an early probe is sent to a first processing node responsive to determining that a lookup to the early probe cache hits on a first entry identifying the first processing node as an owner of a first region targeted by the memory request and responsive to determining that a confidence indicator of the first entry is greater than a threshold.",AMD,11782848
899,2023-10-10,g06f016/22,system and method for multiplexer tree indexing,20,"described herein is a system and method for multiplexer tree (muxtree) indexing. muxtree indexing performs hashing and row reduction in parallel by use of at least one bit in a lookup address at least once in a particular path of the muxtree. the muxtree indexing generates a different final index as compared to conventional hashed indexing but still results in a fair hash, where all table entries get used with equal distribution with uniformly random selects.",AMD,11782897
900,2023-10-10,g06t015/06,bounding volume hierarchy box node compression,20,a technique for performing ray tracing operations is provided. the technique includes combining one or more common exponent values of a compressed box node with one or more minimum vertex mantissas of the compressed box node and one or more maximum vertex mantissas of the compressed box node to obtain one or more minimum vertices and one or more maximum vertices; and combining a minimum vertex of the one or more minimum vertices and a maximum vertex of the one or more maximum vertices to obtain a bounding box for a compressed box data item of the compressed box node.,AMD,11783529
901,2023-10-10,h01r012/88,socket actuation mechanism for package insertion and package-socket alignment,20,"a socket actuation mechanism for package insertion and package-socket alignment, including: a socket frame comprising a plurality of first hinge portions; a carrier frame comprising: a center portion comprising one or more package interlocks; and a tab extending from a first end of the carrier frame, the tab comprising a second hinge portion couplable with the plurality of first hinge portions to form a hinge coupling the carrier frame to the socket frame.",AMD,11784427
902,2023-10-10,g06f003/06,efficient and low latency memory access scheduling,18,"a memory controller includes a command queue that receives and stores decoded memory commands and information related thereto including information indicating a type, a priority, an age, and a region of a memory system for a corresponding decoded memory command, and an arbiter coupled to the command queue and picks selected decoded memory commands among the decoded memory commands from the command queue for dispatch to the memory system by comparing the priority and the age for decoded memory commands having a first type. the arbiter detects when the command queue receives a decoded memory command of a second type opposite to said first type that accesses a first memory region of the memory system, and in response elevates at least one of the priority and the age of a decoded command of the first type that accesses the first memory region already stored in the command queue.",AMD,11782640
903,2023-10-10,g06f001/3206,method and apparatus for power management of a graphics processing core in a virtual environment,14,"a method and apparatus controls power management of a graphics processing core when multiple virtual machines are allocated to the graphics processing core on a much finer-grain level than conventional systems. in one example, the method and apparatus processes a plurality of virtual machine power control setting requests to determine a power control request for a power management unit of a graphics processing core. the method and apparatus then controls power levels of the graphics processing core with the power management unit based on the determined power control request.",AMD,11782494
904,2023-10-10,g06f012/08,command processor prefetch techniques,20,"techniques for prefetching are provided. the techniques include receiving a first prefetch command; in response to determining that a history buffer indicates that first information associated with the first prefetch command has not already been prefetched, prefetching the first information into a memory; receiving a second prefetch command; and in response to determining that the history buffer indicates that second information associated with the second prefetch command has already been prefetched, avoiding prefetching the second information into the memory.",AMD,11782838
905,2023-10-10,c23c014/52,differential capacitive sensors for in-situ film thickness and dielectric constant measurement,13,"methods and apparatus for a processing chamber are provided herein. the apparatus includes, for example, an inner volume defined in the processing chamber; a first sensor assembly coupled to a surface located in the inner volume of the processing chamber and including a first electrode configuration configured to measure an electrical characteristic associated with a film deposited within the inner volume of the processing chamber; and a second sensor assembly coupled to the surface located in the inner volume of the processing chamber in relative proximity to the first sensor assembly and including a second electrode configuration, different from the first electrode configuration, configured to measure the same electrical characteristic as the first electrode configuration.",AMAT,11781214
906,2023-10-10,h01l021/683,high temperature micro-zone electrostatic chuck,13,"implementations described herein provide a substrate support assembly. the substrate support assembly has an electrostatic chuck having a workpiece supporting surface and a bottom surface. the substrate support assembly further includes a plurality of layers which has a thermal interface layer. the plurality of layers are disposed below the electrostatic chuck. a cooling base having a top surface, the top surface is disposed below the plurality of layers. a temperature differential across the thermal interface layer is about 150 degrees celsius when the workpiece supporting surface of the electrostatic chuck is at a temperature of about 300 degrees celsius.",AMAT,11784080
907,2023-10-10,c12m003/00,all-in-one bioreactor for therapeutic cells manufacturing,19,"methods and apparatus of bioreactors for therapeutic cells manufacturing are provided herein. in some embodiments, a bioreactor includes: an upper bioreactor reservoir configured to perform multiple cell therapy manufacturing process steps including genetic modification and expansion to a plurality of cells disposed therein, wherein the upper bioreactor reservoir includes a plurality of ports for delivering fluids into and out of the upper bioreactor reservoir; a lower bioreactor compartment configured to hold a suspension comprising a molecular species; and a membrane disposed between the lower bioreactor compartment and the upper bioreactor reservoir, wherein the membrane includes a plurality of micro-straws extending through the membrane and into the upper bioreactor reservoir to transfect the plurality of cells with the molecular species.",AMAT,11781100
908,2023-10-10,c25d017/00,systems and methods for plate-up detection,15,systems for electroplating seal inspection may include a module configured to support a seal for inspection. the module may include a set of supports positioned to contact an interior rim of the seal. the module may be configured to rotate the seal about a central axis. the system may also include a detector positioned on the module. the detector may be positioned to scan an exterior surface of the seal.,AMAT,11781238
909,2023-10-10,h01l023/532,ruthenium liner and cap for back-end-of-line,13,electronic devices and methods of forming electronic devices using a ruthenium or doped ruthenium liner and cap layer are described. a liner with a ruthenium layer and a cobalt layer is formed on a barrier layer. a conductive fill forms a second conductive line in contact with the first conductive line.,AMAT,11784127
910,2023-10-10,h01l021/28,profile shaping for control gate recesses,11,"exemplary semiconductor structures and processing methods may include forming a first portion of a first semiconductor layer characterized by a first etch rate for an etch treatment, forming a second portion of the first semiconductor layer characterized by a second etch rate that is less than the first etch rate for the etch treatment, and forming a third portion of the first semiconductor layer characterized by a third etch rate that is greater than the second etch rate. the processing methods may further include etching an opening through the first semiconductor layer, where the opening has a height and a width, and where the opening is characterized by a variation in the width between a midpoint of the height of the opening and an endpoint of the opening that is less than or about 5 å.",AMAT,11784229
911,2023-10-10,c23c014/24,overlap susceptor and preheat ring,16,"embodiments disclosed herein generally provide improved control of gas flow in processing chambers. in at least one embodiment, a liner for a processing chamber includes an annular body having a sidewall and a vent formed in the annular body for exhausting gas from inside to outside the annular body. the vent comprises one or more vent holes disposed through the sidewall. the liner further includes an opening in the annular body for substrate loading and unloading.",AMAT,11781212
912,2023-10-10,c23c016/40,defect free germanium oxide gap fill,20,"methods for forming defect-free gap fill materials comprising germanium oxide are disclosed. in some embodiments, the gap fill material is deposited by exposing a substrate surface to a germane precursor and an oxidant simultaneously. the germane precursor may be flowed intermittently. the substrate may also be exposed to a second oxidant to increase the relative concentration of oxygen within the gap fill material.",AMAT,11781218
913,2023-10-10,b24b037/30,polishing carrier head with multiple angular pressurizable zones,19,"a carrier head for a polishing system includes a housing, a flexible membrane, a first plurality of pressure supply lines, a second plurality of pressure supply lines, and a valve assembly. the flexible membrane defines a multiplicity of independently pressurizable chambers. the valve assembly has a multiplicity of valves with each respective valve of the multiplicity of valves coupled to a respective pressure chamber from the multiplicity of independently pressurizable chambers. each respective valve is configured to selectively couple the respective pressure chamber to one pressure supply line from a pair of pressure supply lines that include a pressure supply line from the first plurality of pressure supply lines and a pressure supply line from the second plurality of pressure supply lines.",AMAT,11780049
914,2023-10-10,g03f001/24,multilayer extreme ultraviolet reflectors,20,"extreme ultraviolet (euv) mask blanks, methods of forming euv mask blanks and production systems therefor are disclosed. the euv mask blanks comprise a multilayer reflective stack on a substrate. the multilayer reflective stack comprises a trilayer film including a first film, a second film, and a third film. some euv mask blanks include an interface layer on one or more of the first film, the second film and the third film. euv mask blanks described herein have low z eff  and high reflectance over large bandwidth of reflection angle, thereby minimizing the m3d effect, especially for high-na euv scanners.",AMAT,11782337
915,2023-10-10,g05b015/02,"substrate processing systems, apparatus, and methods with substrate carrier and purge chamber environmental controls",14,"a system comprises a factory interface (fi) comprising an fi chamber and a carrier purge chamber, the fi configured to receive a substrate carrier that becomes coupled to the fi such that the carrier purge chamber is positioned between the fi chamber and the substrate carrier, the substrate carrier comprising a carrier door. the system further comprises an environmental control system coupled to at least one of the fi chamber or the carrier purge chamber and configured to couple to the substrate carrier, the environmental control system operable to separately control environmental conditions within at least one of: the carrier purge chamber and the substrate carrier; the carrier purge chamber and the fi chamber; or the fi chamber and the substrate carrier, while the carrier door of the substrate carrier is closed.",AMAT,11782404
916,2023-10-10,g06k009/00,system and method for acquisition and processing of multiplexed fluorescence in-situ hybridization images,18,"in acquisition of spatial transcriptomic information, a plurality of images representing a common field of view of a sample are obtained and registered. each pixel of the registered images is decoded by identifying a code word from a plurality of code words in a code book that provides a best match to data values in the plurality of registered images for the pixel. for each code word identified as a best match and each pixel, whether a bit ratio for an image word for the pixel meets a threshold for the code word is determined. the image word is formed from the data values in the plurality of registered images for the pixel. for at least one pixel that is determined to meet the threshold, a gene associated with the code word is determined. pixels for which the bit ratio does not meet the threshold are screened.",AMAT,11783916
917,2023-10-10,h01j037/32,performing radio frequency matching control using a model-based digital twin,20,"a method includes causing manufacturing equipment to generate a rf signal to energize a processing chamber associated with the manufacturing equipment. the method further includes receiving, from one or more sensors associated with the manufacturing equipment, current trace data associated with the rf signal. the method further includes updating impedance values of a digital replica associated with the manufacturing equipment based on the current trace data. the method further includes obtaining, from the digital replica, one or more outputs indicative of predictive data. the method further includes causing, based on the predictive data, performance of one or more corrective actions associated with the manufacturing equipment.",AMAT,11784028
918,2023-10-10,h01l021/677,substrate transfer systems and methods of use thereof,20,disclosed herein are systems and methods relating to a transfer chamber for an electronic device processing system. the transfer chamber can include a first magnetic levitation track having a face-up orientation and a second magnetic levitation track spaced from the first magnetic levitation track and having a face-down orientation. the system can include substrate carriers that move along the first and second magnetic levitation tracks where each substrate carrier includes a magnet on a bottom portion to interact with a first magnetic field and a second magnet on a top portion to interact with a second magnetic field. the system also can include at least one lift pin assembly to move the substrate carriers in a vertical direction between the first and second magnetic levitation tracks.,AMAT,11784074
919,2023-10-10,h01l021/687,substrate transfer mechanism to reduce back-side substrate contact,24,"a substrate processing system is disclosed which includes a processing chamber comprising a susceptor having a first surface and a second surface opposite to the first surface, a groove formed in the first surface adjacent to a perimeter thereof, and a substrate support structure including a plurality of carrier lift pins, each of the plurality of carrier lift pins movably disposed in an opening formed from the second surface to the first surface, wherein the opening is recessed from the groove.",AMAT,11784076
920,2023-10-10,h01l021/67,batch substrate support with warped substrate capability,19,"methods and apparatus for supporting substrates are provided herein. in some embodiments, a substrate support for supporting a plurality of substrates includes: a plurality of substrate support elements having a ring shape configured to support a plurality of substrates in a vertically spaced apart relation; and a plurality of substrate lift elements interfacing with the plurality of substrate support elements and configured to simultaneously selectively raise or lower substrates off of or onto respective substrate support elements.",AMAT,11784075
921,2023-10-10,b24b037/20,polishing system with annular platen or polishing pad,16,"a polishing system includes a platen having a top surface to support an annular polishing pad, a carrier head to hold a substrate in contact with the annular polishing pad, a support structure extending above the platen and to which one or more polishing system components are secured, and a support post. the platen is rotatable about an axis of rotation that passes through approximately a center of the platen. the first support post has an upper end coupled to and supporting the support structure and a lower portion that is supported on the platen or that extends through an aperture in the platen.",AMAT,11780046
922,2023-10-10,b24b037/00,determination of substrate layer thickness with polishing pad wear compensation,14,"a method of training a neural network includes obtaining two ground truth thickness profiles a test substrate, obtaining two thickness profiles for the test substrate as measured by an in-situ monitoring system while the test substrate is on polishing pads of different thicknesses, generating an estimated thickness profile for another thickness value that is between the two thickness values by interpolating between the two profiles, and training a neural network using the estimated thickness profile.",AMAT,11780047
923,2023-10-10,h01j037/34,tilted magnetron in a pvd sputtering deposition chamber,16,"a chamber includes a target ( 16 ) and a magnetron ( 50 ) disposed over the target ( 16 ). the magnetron ( 50 ) includes a plurality of magnets ( 52, 54 ). the magnetron ( 50 ) has a longitudinal dimension and a lateral dimension. the longitudinal dimension of the magnetron ( 50 ) is tilted with respect to the target ( 16 ) so the distances between magnets ( 52, 54 ) and the target ( 16 ) vary. as the magnetron ( 50 ) rotates during operation, the strength of the magnetic field produced by the magnetron ( 50 ) is an average of the various strengths of magnetic fields produced by the magnets ( 52, 54 ). the averaging of the strengths of the magnetic fields leads to uniform film properties and uniform target erosion.",AMAT,11784032
924,2023-10-10,c23c014/35,methods and apparatus for processing a substrate,8,"methods and apparatus for processing a substrate are provided herein. for example, a method for processing a substrate comprises applying a dc target voltage to a target disposed within a processing volume of a plasma processing chamber, rotating a magnet disposed above the target at a default speed to direct sputter material from the target toward a substrate support disposed within the processing volume, measuring in-situ dc voltage in the processing volume, the in-situ dc voltage different from the dc target voltage, determining if a measured in-situ dc voltage is greater than a preset value, if the measured in-situ dc voltage is less than or equal to the preset value, maintaining the magnet at the default speed, and if the measured in-situ dc voltage is greater than the preset value, rotating the magnet at a speed less than the default speed to decrease the in-situ dc voltage.",AMAT,11784033
925,2023-10-10,b24b037/005,compensation for substrate doping for in-situ electromagnetic inductive monitoring,19,"a method of chemical mechanical polishing includes bringing a substrate having a conductive layer disposed over a semiconductor wafer into contact with a polishing pad, generating relative motion between the substrate and the polishing pad, monitoring the substrate with an in-situ electromagnetic induction monitoring system as the conductive layer is polished to generate a sequence of signal values that depend on a thickness of the conductive layer, determining a sequence of thickness values for the conductive layer based on the sequence of signal values, and at least partially compensating for a contribution of conductivity of the semiconductor wafer to the signal values.",AMAT,11780045
926,2023-10-10,h01l021/02,carbon hard masks for patterning applications and methods related thereto,20,"embodiments herein provide methods of depositing an amorphous carbon layer using a plasma enhanced chemical vapor deposition (pecvd) process and hard masks formed therefrom. in one embodiment, a method of processing a substrate includes positioning a substrate on a substrate support, the substrate support disposed in a processing volume of a processing chamber, flowing a processing gas comprising a hydrocarbon gas and a diluent gas into the processing volume, maintaining the processing volume at a processing pressure less than about 100 mtorr, igniting and maintaining a deposition plasma of the processing gas by applying a first power to one of one or more power electrodes of the processing chamber, maintaining the substrate support at a processing temperature less than about 350° c., exposing a surface of the substrate to the deposition plasma, and depositing an amorphous carbon layer on the surface of the substrate.",AMAT,11784042
927,2023-10-10,g08b029/04,alarm signaling technology,20,"techniques are described for handling an event where a control panel or an alarm signaling device is tampered with or destroyed by a disablement tactic, e.g., a “crash and smash intrusion.”",ALRM,11783695
928,2023-10-10,h04m011/04,doorbell call center,20,"techniques are described for enabling a service administrator to respond to a detected doorbell press at a property when an authorized user is unavailable to respond. in some implementations, a determination that a doorbell press has been detected at a property is made. video data collected by a doorbell device of the property is obtained in response to determining that the doorbell press has been detected at the property. sensor data collected by one or more sensors of a monitoring system located within the property is obtained in response to determining that the doorbell press has been detected at the property. a present security risk for the property is determined based at least on the obtained sensor data and the obtained video data. a communication session between the doorbell device and a server system associated with the monitoring system of the property is established in response to determining the present security risk for the property.",ALRM,11785146
929,2023-10-10,a61b005/11,customized aligner change indicator,20,"according to the techniques herein, one or more sensors coupled to an aligner are used to sense one or more physical qualities of the aligner to determine whether the physical qualities indicate that the aligner material has relaxed and has, e.g., reduced the force systems applied to teeth and/or that the teeth movement for the stage has slowed down. the sensors may provide a signal that represents whether or not the physical qualities fall below a threshold value. a treatment plan may be modified if needed. these techniques have the potential to make treatment plans faster and more effective by speeding up some stages while making sure some, perhaps other, stages are implemented only after the teeth are near the appropriate position.",ALGN,11779243
930,2023-10-10,a61c009/00,methods and systems for dental procedures,20,a device including a coded pattern for use in dental procedures is provided. related methods and systems are also provided.,ALGN,11779444
931,2023-10-10,a61c007/08,treatment of temperomandibular joint dysfunction with aligner therapy,12,"methods and systems are provided for diagnosing and generating a treatment plan for temporomandibular joint dysfunction where a polymeric shell appliance is utilized to generate one or more activation forces that facilitate tooth movement. the polymeric shell appliances may comprise one or more tooth receiving cavities, in which each of the plurality of tooth receiving cavities is shaped and arranged to provide a counter moment of each of the plurality of teeth.",ALGN,11779437
932,2023-10-10,g01r033/09,dual double-pinned spin valve element having magnet bias with increased linear range,20,"in one aspect, a dual double-pinned spin valve element includes a first spin valve that includes a first pinned layer and a second pinned layer and a second spin valve disposed on the first spin valve and comprising a third pinned layer and a fourth pinned layer. the first, second, third and fourth pinned layers each have a magnetization in a first direction.",ALGM,11782103
933,2023-10-10,g01r033/09,fabricating planarized coil layer in contact with magnetoresistance element,28,"in one aspect, a method includes forming a coil in a coil layer, performing planarization on the coil layer, and depositing a magnetoresistance (mr) element on the planarized coil layer. no dielectric material is between the planarized coil layer and the mr element. in another aspect, a magnetic field sensor includes a substrate, a planarized coil layer comprising a coil on the substrate, a magnetoresistance (mr) element in contact with the planarized coil layer, and a capping layer deposited over the mr element and the planarized coil layer. no dielectric material is between the planarized coil layer and the mr element.",ALGM,11782105
934,2023-10-10,a61k039/395,anti-sirp-alpha antibodies and methods of use thereof,20,"the invention provides anti-sirpa antibodies, methods of generating such antibodies, and therapeutic uses and methods employing the antibodies.",ALEC,11779642
935,2023-10-10,g06f015/173,quality metrics for optimization tasks in generation of a network,7,"qualifying networks properties that can be used for topology generation of networks, such as a network-on-chip (noc). in accordance with various embodiments and different aspects of the invention, quality metrics are generated, analyzed, and used to determine a quantitative quality set of values for a given generated solution for a network. the method disclosed allows the network designer or an automated network generation process to determine if the results produced are a good, an average or a bad solution. the advantage of the invention includes simplification of design process and the work of the designer by using quality metrics. various quality metrics are generated using network definitions. these quality metrics provide quality evaluation and the quality assessment of the optimization process for a generated (optimized) network. the quality metrics include analyzing latency through a network and analyzing total wire length used by the network.",AIP,11784909
936,2023-10-10,h04l029/08,systems and methods for event assignment of dynamically changing islands,20,"the present disclosure provides systems and methods that may advantageously apply machine learning to detect and ascribe network interruptions to specific components or nodes within the network. in an aspect, the present disclosure provides a computer-implemented method comprising: mapping a network comprising a plurality of islands that are capable of dynamically changing by splitting and/or merging of one or more islands, wherein the plurality of islands comprises a plurality of individual components; and detecting and localizing one or more local events at an individual component level as well as at an island level using a disaggregation model.",AI,11784892
937,2023-10-10,a01d041/14,flexible header with sectional height adjustment,17,"a flexible harvesting header having multiple sections supported by support arms, with the height of each arm being adjustable in response to a changing load. load sensors at first ends of the arms sense loads and generate electronic load signals. hydraulic cylinders at second ends of the arms are actuatable to raise and lower the first ends. a controller receives the load signals, determines whether actuating one or more of the hydraulic cylinders is warranted due to a changing load, and if so, changes a hydraulic pressure to raise or lower the first ends to offset the changing load. actuation may be warranted if the changing load exceeds a predetermined value. further, the entire flexible cutter bar may be raised in response to an electronic raise signal, and the controller may actuate all of the hydraulic cylinders to raise the front ends of all of the support arms.",AGCO,11778946
938,2023-10-10,a01d057/20,mower combination with location based conveyor control,6,"an agricultural vehicle and connected mower having a number of mowing units suitable for cutting a standing crop, including a front mowing unit and two lateral mowing units located behind and to the sides of the front mowing unit, each of the lateral mowing units having conveyor units to deposit cut crop as a swath. a control unit receives a plurality of signals, representing the location of the mower combination and a direction of operation of each of the conveyor units, compares the signals to a predetermined set of values and as required, adjusts the direction of operation of at least one conveyor unit based on the comparison.",AGCO,11778949
939,2023-10-10,a01f015/07,baling apparatus,13,"a binding material storage apparatus for a round baler having a rotary magazine for storage of a plurality of rolls of binding material, the rotary magazine being rotatable about a horizontal axis between a plurality of discrete positions, each discrete position being suitable for storage of a roll of a binding material and from which position the binding material may be dispensed. this allows an operator to have more than one kind of binding material ready for use, or multiple rolls of preferred kind of binding material ready for use.",AGCO,11778950
940,2023-10-10,b62d011/00,utility vehicle braking,23,"a method of brake steering in a four-wheel drive utility vehicle having a driven front axle carrying at least two front wheels, a driven rear axle carrying at least two rear wheels, a powertrain delivering torque to the front and rear axles via a connecting shaft, a controlled clutch arrangement in the connecting shaft operable to vary the distribution of delivered torque between the front and rear axles, and independently operable service brakes on each of the front and rear wheels. the method comprises, on the vehicle entering a turn, applying the service brakes of the front and rear wheels on the inside of the turn and adjusting the clutch arrangement to adapt the share of the available torque between the front and rear axles. additional braking force may be applied from independently operable park brakes on the rear wheels in inverse relationship to the level of service brake force applied.",AGCO,11780498
941,2023-10-10,g06t005/00,techniques for using a series cascaded filter to determine range and/or velocity information,18,"techniques for cascade filtering of a set of points of interest (pois) in a light detection and ranging (lidar) system is described. the method includes performing a series of cascaded filtering of a set of points of interest (pois) on a first point cloud. the method includes calculating, for each poi of the set of pois, at least a first metric for a first set of neighborhood points to make a decision with respect to a subset of the set of pois for transmission to a second point cloud. the method also includes extracting at least one of range or velocity information based on the second point cloud based on the decision.",AEVA,11783456
942,2023-10-10,a01h006/54,edible bean line <14451> (lumen),14,"an edible bean seed designated as <14451> or lumen, a sample of the edible bean deposited under accession no. pi 698684 is disclosed. methods of using the edible bean seed designated as <14451> or lumen for breeding new varieties of bean seed are also disclosed, as well as seeds of the edible bean seed designated as <14451> or lumen.",ADM,11778975
943,2023-10-10,h04m001/72454,capacitive gesture detection system and methods thereof,20,"apparatus and methods are disclosed related to managing characteristics of a mobile device based upon capacitive detection of materials proximate the mobile device, a capacitive gesture system that can allow the same gestures be used in arbitrary locations within range of a mobile device. one such method includes receiving a first capacitive sensor measurement with a first capacitive sensor of the mobile device. the method further includes determining a value indicative of a material adjacent to the mobile device based on a correspondence between the first capacitive sensor measurement and stored values corresponding to different materials. the method further includes sending instructions to adjust a characteristic of the mobile device based on the determined value indicative of the material adjacent to the mobile device. in certain examples, gesture sensing can be performed using capacitive measurements from the capacitive sensors.",ADI,11785133
944,2023-10-10,g01m013/028,multi-sensor devices and systems for evaluating vehicle conditions,20,"a mobile vehicle diagnostic device (mvdd) for acquiring data about a vehicle, the device comprising: a housing configured to be mechanically coupled to the vehicle so that, when the housing is mechanically coupled to the vehicle, vibration generated by the vehicle during its operation causes the housing to vibrate; acoustic sensors disposed within the housing and configured to acquire sound generated by the vehicle during its operation, the acoustic sensors comprising first and second acoustic sensors respectively oriented in first and second directions, wherein the first and second directions are at least 30 degrees apart; at least one dampening device disposed in the housing and positioned to dampen vibration of the acoustic sensors caused by operation of the vehicle; and at least one vibration sensor disposed within the housing and configured to sense vibration in the housing caused by the operation of the vehicle.",ACVA,11783851
945,2023-10-10,g01c021/36,mapping preferred locations using multiple arrows,20,"a method for depicting location attributes in a map environment. the method includes receiving a request for parameters about a first type of location. the method includes determining a first set of directional arrows, where each directional arrow is associated with a location and has a first set of properties based on the parameters about the first type of location. the method further includes determining a selection of a first directional arrow, which is associated with a first location, from the first set of directional arrows. modifications to the first set of directional arrows are made based on the selection of the first directional arrow.",ABNB,11781879
946,2023-10-10,g06f016/2457,search result optimization using machine learning models,20,"systems and methods are provided for search result optimization using machine learning models. a search system uses machine learning models generate a target vector based on query features of a search query and a set of listing vectors based on listing features of listings identified as part of the search query. the target vector represents an estimated optimal listing for the search query and each listing vector represents a corresponding listing identified as part of the search query. the search system determines distances (e.g., euclidian distance) between each listing vector and the target vector. the determined distances indicate how similar each listing is to the estimated optimal listing for the search query. the search system ranks the listings based on the distances such that listings that are similar to the estimated optimal listing are ranked higher than listing that are not similar to the estimated optimal listing.",ABNB,11782933
947,2023-10-10,g06q030/0282,detecting user preferences of subscription living users,20,"a system and a method are disclosed for providing specific items in an accommodation for a user. the system may parse an accommodation review for an accommodation left by a subscription living user. the system may determine an item type that the subscription living user mentioned in the accommodation review. the system may identify a specific item for the item type mentioned by the subscription living user. the system may determine that the subscription living user will be staying in a subsequent accommodation. the system may provide, for display to the subscription living user, a rendering of the specific item superimposed on an image of the subsequent accommodation. the system may transmit, automatically in response to the user booking the subsequent accommodation, a request to a vendor to provide the specific item for the subsequent accommodation.",ABNB,11783388
948,2023-10-10,a61k009/00,"processes for the preparation of (3s,4r)-3-ethyl-4-(3h-imidazo[1,2-a]pyrrolo[2,3-e]-pyrazin-8-yl)-n-(2,2,2-trifluoroethyl)pyrrolidine-1- carboxamide and solid state forms thereof",8,"the present disclosure relates to processes for preparing (3s,4r)-3-ethyl-4-(3h-imidazo[1,2-a]pyrrolo[2,3-e]pyrazin-8-yl)-n-(2,2,2-trifluoroethyl)pyrrolidine-1-carboxamide, solid state forms thereof, and corresponding pharmaceutical compositions, methods of treatment (including treatment of rheumatoid arthritis), kits, methods of synthesis, and products-by-process.",ABBV,11780847
